zipf = 0.8 ctx = 0.0-----------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
27,2990098270884,2990098373326,102442,普通
28,2990098270852,2990098386803,115951,普通
29,2990098271231,2990100386808,2115577,跨链
30,2990098373673,2990100388545,2014871,跨链
31,2990098384195,2990098487829,103634,普通
32,2990098388097,2990098495487,107389,普通
33,2990098390540,2990098501092,110552,普通
34,2990098467781,2990098501095,33313,普通
35,2990098495642,2990100501246,2005604,跨链
36,2990098500442,2990098607514,107071,普通
37,2990098501301,2990098607517,106215,普通
38,2990098585691,2990098688326,102634,普通
39,2990098585832,2990100688331,2102498,跨链
40,2990098607776,2990098688336,80559,普通
41,2990098608074,2990100786253,2178178,跨链
42,2990098688599,2990098792017,103418,普通
43,2990098692110,2990098792022,99912,普通
44,2990098692287,2990098792027,99739,普通
45,2990098786458,2990098804029,17570,普通
46,2990098792299,2990098804047,11747,普通
47,2990098796230,2990098884147,87916,普通
48,2990098796332,2990100884152,2087820,跨链
49,2990098804274,2990098893119,88844,普通
50,2990098868278,2990098893172,24894,普通
51,2990098884386,2990098893188,8802,普通
52,2990098892422,2990098897646,5223,普通
53,2990098893459,2990098982075,88616,普通
54,2990098894143,2990098984487,90343,普通
55,2990098975906,2990098993809,17902,普通
56,2990098976552,2990099074774,98221,普通
57,2990098982318,2990099074778,92460,普通
58,2990098984625,2990099074823,90198,普通
59,2990098994027,2990099081384,87356,普通
60,2990099079086,2990099161265,82179,普通
61,2990099079377,2990099172333,92955,普通
62,2990099157832,2990101172337,2014505,跨链
63,2990099081618,2990099183336,101717,普通
64,2990099161441,2990101183418,2021976,跨链
65,2990099172514,2990099269286,96772,普通
66,2990099258884,2990099269289,10404,普通
67,2990099258954,2990099362763,103808,普通
68,2990099259091,2990099362767,103676,普通
69,2990099269734,2990099362772,93038,普通
70,2990099276111,2990099368206,92095,普通
71,2990099363324,2990099462662,99337,普通
72,2990099363359,2990099476265,112905,普通
73,2990099363396,2990099476271,112874,普通
74,2990099369630,2990099476275,106645,普通
75,2990099463007,2990099476278,13271,普通
76,2990099476762,2990099589621,112859,普通
77,2990099476835,2990099589626,112790,普通
78,2990099476884,2990099589631,112746,普通
79,2990099476939,2990099589633,112694,普通
80,2990099590019,2990099704320,114301,普通
81,2990099590127,2990099707094,116967,普通
82,2990099590233,2990099707098,116865,普通
83,2990099590350,2990099707120,116769,普通
84,2990099704522,2990099707594,3071,普通
85,2990099783305,2990099791957,8651,普通
86,2990099707666,2990099913608,205941,普通
87,2990099708103,2990099913611,205507,普通
88,2990099783606,2990099913743,130136,普通
89,2990099792314,2990099913746,121431,普通
90,2990099914674,2990100020603,105929,普通
91,2990099914801,2990102023202,2108401,跨链
92,2990099915536,2990102023207,2107671,跨链
93,2990099916167,2990100024225,108058,普通
94,2990100020756,2990100029010,8254,普通
95,2990100023455,2990102035002,2011546,跨链
96,2990100027540,2990100142612,115072,普通
97,2990100027731,2990100142615,114883,普通
98,2990100029191,2990100148027,118836,普通
99,2990100035217,2990100148066,112849,普通
100,2990100142761,2990100148388,5627,普通

=== 执行统计 ===
第一笔交易开始时间: 2990097686711 微秒
第100笔交易完成时间: 2990100148388 微秒
离第100笔交易最近的跨链交易完成时间: 2990102035002 微秒
前100笔交易总执行时间(包含跨链延迟): 4348290 微秒
前100笔交易总执行时间(不含跨链延迟): 2461676 微秒
跨链交易数量: 15
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990099138327,2990099144948,6620,普通
2,2990099139124,2990099260019,120895,普通
3,2990099138569,2990099260053,121484,普通
4,2990099140412,2990099260068,119656,普通
5,2990099145809,2990101260085,2114275,跨链
6,2990099260293,2990099285693,25400,普通
7,2990099260492,2990101297709,2037217,跨链
8,2990099260600,2990099299443,38843,普通
9,2990099260734,2990101299484,2038749,跨链
10,2990099285844,2990099403900,118056,普通
11,2990099381254,2990101408039,2026785,跨链
12,2990099381362,2990099408047,26684,普通
13,2990099381276,2990099408088,26811,普通
14,2990099404039,2990099521373,117333,普通
15,2990099516040,2990101524226,2008186,跨链
16,2990099516227,2990099599307,83080,普通
17,2990099516218,2990099599313,83095,普通
18,2990099521800,2990099599316,77516,普通
19,2990099524665,2990101599318,2074653,跨链
20,2990099599581,2990099604896,5314,普通
21,2990099599663,2990101683576,2083913,跨链
22,2990099599745,2990101690096,2090351,跨链
23,2990099599826,2990099705612,105786,普通
24,2990099605356,2990101707142,2101786,跨链
25,2990099683884,2990101707154,2023270,跨链
26,2990099690371,2990099707175,16803,普通
27,2990099705756,2990099781562,75805,普通
28,2990099781753,2990099786427,4673,普通
29,2990099783567,2990099896940,113372,普通
30,2990099783409,2990099896944,113534,普通
31,2990099788124,2990099896947,108822,普通
32,2990099786620,2990099897836,111215,普通
33,2990099897168,2990100015932,118763,普通
34,2990099897569,2990100023260,125690,普通
35,2990099899950,2990100024126,124175,普通
36,2990099911296,2990100024129,112832,普通
37,2990100016140,2990100024132,7991,普通
38,2990100023447,2990100138288,114840,普通
39,2990100024911,2990100138292,113380,普通
40,2990100024560,2990100138895,114334,普通
41,2990100028206,2990100140440,112234,普通
42,2990100138454,2990100154799,16345,普通
43,2990100138478,2990100301701,163223,普通
44,2990100144256,2990100304564,160307,普通
45,2990100144354,2990102430527,2286173,跨链
46,2990100154961,2990100440263,285301,普通
47,2990100301988,2990100440266,138277,普通
48,2990100304771,2990100444152,139380,普通
49,2990100430816,2990100456052,25235,普通
50,2990100440422,2990100456105,15682,普通
51,2990100440658,2990100567157,126499,普通
52,2990100444405,2990100567162,122756,普通
53,2990100556045,2990100567166,11120,普通
54,2990100556127,2990100569794,13667,普通
55,2990100567606,2990100575276,7670,普通
56,2990100575710,2990100578147,2437,普通
57,2990100575770,2990100718891,143121,普通
58,2990100694961,2990102817383,2122421,跨链
59,2990100695042,2990100824089,129047,普通
60,2990100578277,2990100824123,245846,普通
61,2990100720275,2990100824519,104244,普通
62,2990100817562,2990102824546,2006984,跨链
63,2990100824323,2990100937243,112920,普通
64,2990100824669,2990100937246,112577,普通
65,2990100828263,2990102937249,2108985,跨链
66,2990100834379,2990100937297,102917,普通
67,2990100937542,2990101044561,107018,普通
68,2990100937833,2990101044565,106732,普通
69,2990100937854,2990101044569,106715,普通
70,2990100938064,2990103048011,2109946,跨链
71,2990101044788,2990101048277,3489,普通
72,2990101048287,2990101150601,102314,普通
73,2990101048530,2990101161283,112753,普通
74,2990101048551,2990103168044,2119492,跨链
75,2990101152055,2990101176591,24536,普通
76,2990101152367,2990101176819,24452,普通
77,2990101161583,2990101177457,15874,普通
78,2990101168331,2990101308714,140382,普通
79,2990101308976,2990101333091,24114,普通
80,2990101314171,2990101333094,18923,普通
81,2990101328195,2990101435008,106812,普通
82,2990101340188,2990101446717,106529,普通
83,2990101340389,2990103457550,2117161,跨链
84,2990101424734,2990103474240,2049505,跨链
85,2990101435156,2990101478243,43087,普通
86,2990101446891,2990103567623,2120731,跨链
87,2990101565810,2990101571998,6188,普通
88,2990101566903,2990101672902,105998,普通
89,2990101566249,2990101680969,114720,普通
90,2990101567902,2990101680972,113069,普通
91,2990101572213,2990101688374,116160,普通
92,2990101673082,2990101720699,47617,普通
93,2990101681165,2990101814302,133136,普通
94,2990101688603,2990101835448,146844,普通
95,2990101692864,2990101850837,157972,普通
96,2990101814503,2990101868073,53569,普通
97,2990101819805,2990101878040,58234,普通
98,2990101835665,2990101882660,46994,普通
99,2990101878259,2990101937266,59006,普通
100,2990101882843,2990103937292,2054449,跨链

=== 执行统计 ===
第一笔交易开始时间: 2990099138327 微秒
第100笔交易完成时间: 2990103937292 微秒
前100笔交易总执行时间(包含跨链延迟): 4798965 微秒
前100笔交易总执行时间(不含跨链延迟): 4798965 微秒
跨链交易数量: 20
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990100135080,2990100154988,19907,普通
2,2990100135198,2990100155010,19811,普通
3,2990100136349,2990100155264,18915,普通
4,2990100137489,2990100155314,17824,普通
5,2990100155298,2990102303325,2148027,跨链
6,2990100156082,2990100303331,147249,普通
7,2990100155712,2990100311601,155889,普通
8,2990100156495,2990100311607,155111,普通
9,2990100303518,2990102311609,2008090,跨链
10,2990100311783,2990100443182,131399,普通
11,2990100312368,2990100443186,130817,普通
12,2990100441032,2990100556734,115701,普通
13,2990100441706,2990100562206,120499,普通
14,2990100443419,2990102569681,2126261,跨链
15,2990100450384,2990100575567,125182,普通
16,2990100556856,2990100575576,18719,普通
17,2990100569957,2990100694060,124102,普通
18,2990100570023,2990100694064,124041,普通
19,2990100694085,2990102721714,2027628,跨链
20,2990100694160,2990102724535,2030374,跨链
21,2990100695787,2990100724540,28753,普通
22,2990100695871,2990100727367,31496,普通
23,2990100721886,2990100816545,94659,普通
24,2990100816678,2990100819491,2813,普通
25,2990100824185,2990100919376,95190,普通
26,2990100824296,2990100919379,95082,普通
27,2990100824338,2990100925209,100871,普通
28,2990100826702,2990100925229,98526,普通
29,2990100919591,2990101022759,103167,普通
30,2990100919725,2990101022946,103221,普通
31,2990100925640,2990101031167,105527,普通
32,2990100925970,2990101031170,105199,普通
33,2990101023300,2990101037638,14338,普通
34,2990101023524,2990103154995,2131470,跨链
35,2990101031476,2990103154999,2123523,跨链
36,2990101031551,2990101155093,123541,普通
37,2990101038164,2990101155096,116931,普通
38,2990101155259,2990101161189,5930,普通
39,2990101157709,2990101317439,159729,普通
40,2990101155677,2990103318614,2162936,跨链
41,2990101157933,2990101340077,182143,普通
42,2990101161389,2990101340122,178733,普通
43,2990101317598,2990101426121,108523,普通
44,2990101318775,2990101441210,122434,普通
45,2990101426347,2990101449567,23219,普通
46,2990101432217,2990101449618,17401,普通
47,2990101449797,2990101461180,11382,普通
48,2990101449846,2990101568650,118804,普通
49,2990101450234,2990101568716,118481,普通
50,2990101461387,2990101579782,118394,普通
51,2990101565353,2990101601249,35895,普通
52,2990101568798,2990101638634,69835,普通
53,2990101569048,2990101714643,145594,普通
54,2990101676220,2990101719595,43375,普通
55,2990101678498,2990101720024,41525,普通
56,2990101687339,2990101823332,135993,普通
57,2990101714844,2990101840023,125178,普通
58,2990101719844,2990101851457,131613,普通
59,2990101812446,2990101851636,39189,普通
60,2990101823506,2990101862267,38760,普通
61,2990101840264,2990101870876,30611,普通
62,2990101872194,2990101925910,53716,普通
63,2990101926123,2990102068824,142700,普通
64,2990101928275,2990102080469,152193,普通
65,2990101929799,2990102085497,155698,普通
66,2990101929340,2990102085656,156315,普通
67,2990102069031,2990102092090,23059,普通
68,2990102080625,2990102110083,29457,普通
69,2990102085843,2990102110089,24245,普通
70,2990102094619,2990102198789,104169,普通
71,2990102194541,2990102211994,17452,普通
72,2990102199007,2990102328258,129251,普通
73,2990102199313,2990102328263,128949,普通
74,2990102199165,2990102340052,140886,普通
75,2990102212206,2990104352082,2139876,跨链
76,2990102328507,2990102352883,24376,普通
77,2990102352324,2990104465336,2113012,跨链
78,2990102352942,2990104465342,2112400,跨链
79,2990102355509,2990102476012,120503,普通
80,2990102353349,2990102477713,124363,普通
81,2990102465571,2990102488157,22585,普通
82,2990102472288,2990102566639,94351,普通
83,2990102477884,2990102576041,98156,普通
84,2990102488306,2990102576052,87746,普通
85,2990102576227,2990104579991,2003763,跨链
86,2990102576235,2990102680322,104086,普通
87,2990102576612,2990104688847,2112235,跨链
88,2990102576651,2990102701655,125003,普通
89,2990102580154,2990102711316,131161,普通
90,2990102680505,2990102845693,165187,普通
91,2990102689029,2990102846642,157613,普通
92,2990102701866,2990102856629,154762,普通
93,2990102712121,2990102856633,144512,普通
94,2990102846091,2990103068217,222125,普通
95,2990102846945,2990103069960,223014,普通
96,2990102856892,2990105082265,2225372,跨链
97,2990103043139,2990105082270,2039131,跨链
98,2990103068407,2990103083808,15401,普通
99,2990103070270,2990103098221,27950,普通
100,2990103082543,2990105193682,2111139,跨链

=== 执行统计 ===
第一笔交易开始时间: 2990100135080 微秒
第100笔交易完成时间: 2990105193682 微秒
前100笔交易总执行时间(包含跨链延迟): 5058602 微秒
前100笔交易总执行时间(不含跨链延迟): 5058602 微秒
跨链交易数量: 16
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990106744556,2990106749004,4447,普通
2,2990106751229,2990106764944,13715,普通
3,2990106751422,2990106770913,19490,普通
4,2990106749270,2990106933919,184648,普通
5,2990106752307,2990106952831,200524,普通
6,2990106765084,2990106952835,187750,普通
7,2990106771042,2990108952839,2181796,跨链
8,2990106948276,2990106956271,7995,普通
9,2990106953085,2990107149749,196664,普通
10,2990106954984,2990107152930,197945,普通
11,2990107148765,2990107289314,140549,普通
12,2990107149397,2990107292088,142690,普通
13,2990107149997,2990107308045,158048,普通
14,2990107153060,2990107308049,154989,普通
15,2990107289510,2990107308276,18765,普通
16,2990107308345,2990107321220,12875,普通
17,2990107308440,2990107523057,214617,普通
18,2990107312530,2990107538056,225526,普通
19,2990107310553,2990107538060,227507,普通
20,2990107528051,2990107538063,10012,普通
21,2990107523187,2990107538084,14896,普通
22,2990107538270,2990107793564,255293,普通
23,2990107538826,2990107798855,260028,普通
24,2990107768828,2990107798859,30031,普通
25,2990107770134,2990107798863,28729,普通
26,2990107797175,2990109975334,2178158,跨链
27,2990107799423,2990107978334,178910,普通
28,2990107977352,2990108096093,118740,普通
29,2990107977417,2990108096096,118678,普通
30,2990107977480,2990108096099,118618,普通
31,2990107978516,2990108097968,119452,普通
32,2990108096304,2990108102709,6405,普通
33,2990108098149,2990108246761,148612,普通
34,2990108098751,2990108246766,148015,普通
35,2990108100065,2990108252015,151950,普通
36,2990108102851,2990108252020,149168,普通
37,2990108247724,2990108482057,234332,普通
38,2990108250346,2990108497986,247640,普通
39,2990108252930,2990108497992,245062,普通
40,2990108254304,2990108499461,245156,普通
41,2990108482202,2990108499465,17262,普通
42,2990108498326,2990108606518,108192,普通
43,2990108499683,2990110606522,2106839,跨链
44,2990108501636,2990108606526,104890,普通
45,2990108603399,2990108624662,21262,普通
46,2990108624151,2990108724831,100680,普通
47,2990108624246,2990108724838,100591,普通
48,2990108624397,2990108732026,107629,普通
49,2990108624899,2990108736044,111145,普通
50,2990108725098,2990110736138,2011039,跨链
51,2990108725190,2990108736142,10951,普通
52,2990108736232,2990108850894,114662,普通
53,2990108736323,2990108853605,117281,普通
54,2990108737296,2990108859132,121836,普通
55,2990108737627,2990110859137,2121509,跨链
56,2990108851056,2990108859348,8292,普通
57,2990108859502,2990108993407,133904,普通
58,2990108979329,2990108995472,16142,普通
59,2990108979551,2990108995475,15924,普通
60,2990108979511,2990109000016,20505,普通
61,2990108993709,2990109091350,97641,普通
62,2990108995702,2990109091354,95651,普通
63,2990108995839,2990109093085,97246,普通
64,2990109076199,2990109093095,16896,普通
65,2990109091516,2990111206116,2114600,跨链
66,2990109190176,2990111208012,2017836,跨链
67,2990109190192,2990109208120,17927,普通
68,2990109190348,2990109317608,127260,普通
69,2990109206325,2990109326087,119761,普通
70,2990109210580,2990109326091,115510,普通
71,2990109304420,2990111332450,2028030,跨链
72,2990109324283,2990109332453,8170,普通
73,2990109326366,2990109332529,6163,普通
74,2990109332752,2990109418341,85589,普通
75,2990109332868,2990109428919,96051,普通
76,2990109414488,2990111552162,2137673,跨链
77,2990109414511,2990109552168,137656,普通
78,2990109418530,2990111552172,2133642,跨链
79,2990109541322,2990109552177,10855,普通
80,2990109552500,2990109725033,172532,普通
81,2990109552670,2990109727062,174392,普通
82,2990109552782,2990109766154,213372,普通
83,2990109560098,2990111767465,2207366,跨链
84,2990109728539,2990109769732,41193,普通
85,2990109728517,2990109769736,41218,普通
86,2990109766381,2990109870691,104310,普通
87,2990109868360,2990109886009,17649,普通
88,2990109870802,2990111886014,2015211,跨链
89,2990109871281,2990110088239,216958,普通
90,2990109870951,2990110090445,219493,普通
91,2990109886319,2990110090449,204130,普通
92,2990109896322,2990110090486,194164,普通
93,2990110088451,2990110096771,8320,普通
94,2990110092025,2990112280232,2188207,跨链
95,2990110092583,2990110281934,189351,普通
96,2990110268160,2990110281939,13779,普通
97,2990110268994,2990110281943,12948,普通
98,2990110280425,2990110489500,209074,普通
99,2990110282244,2990110504395,222150,普通
100,2990110289772,2990110504401,214628,普通

=== 执行统计 ===
第一笔交易开始时间: 2990106744556 微秒
第100笔交易完成时间: 2990110504401 微秒
离第100笔交易最近的跨链交易完成时间: 2990112280232 微秒
前100笔交易总执行时间(包含跨链延迟): 5535676 微秒
前100笔交易总执行时间(不含跨链延迟): 3759844 微秒
跨链交易数量: 13
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990243439601,2990243459585,19984,普通
2,2990243439570,2990245459624,2020053,跨链
3,2990243439619,2990243459631,20012,普通
4,2990243439749,2990243459634,19885,普通
5,2990243460281,2990243548057,87776,普通
6,2990243460210,2990243548063,87853,普通
7,2990243460337,2990243549129,88792,普通
8,2990243460279,2990243549134,88854,普通
9,2990243548465,2990243638615,90150,普通
10,2990243548587,2990243640947,92360,普通
11,2990243549764,2990243643278,93514,普通
12,2990243550558,2990243717240,166682,普通
13,2990243639776,2990245717245,2077468,跨链
14,2990243641174,2990243723783,82609,普通
15,2990243644876,2990245724453,2079576,跨链
16,2990243717808,2990243822555,104746,普通
17,2990243718002,2990243822560,104557,普通
18,2990243724729,2990243824415,99686,普通
19,2990243724926,2990243833475,108549,普通
20,2990243823405,2990245840756,2017351,跨链
21,2990243823483,2990245943114,2119630,跨链
22,2990243825103,2990243943121,118018,普通
23,2990243833907,2990243943126,109218,普通
24,2990243936968,2990243956641,19672,普通
25,2990243943560,2990244048333,104773,普通
26,2990243943685,2990244048338,104653,普通
27,2990243943685,2990246048342,2104656,跨链
28,2990243957984,2990244060755,102770,普通
29,2990244048600,2990246060759,2012158,跨链
30,2990244048907,2990244124631,75723,普通
31,2990244048777,2990244129240,80463,普通
32,2990244061032,2990246129828,2068795,跨链
33,2990244061326,2990246142294,2080968,跨链
34,2990244125588,2990244245462,119873,普通
35,2990244129421,2990244245470,116049,普通
36,2990244130368,2990244245474,115105,普通
37,2990244143179,2990244260848,117668,普通
38,2990244245900,2990244260889,14989,普通
39,2990244245828,2990244354395,108567,普通
40,2990244246213,2990244354401,108188,普通
41,2990244261276,2990244357284,96007,普通
42,2990244261316,2990244357288,95971,普通
43,2990244355896,2990244420539,64642,普通
44,2990244355599,2990246420544,2064944,跨链
45,2990244357656,2990244421268,63612,普通
46,2990244357799,2990244424542,66743,普通
47,2990244421195,2990246531391,2110196,跨链
48,2990244421207,2990246531398,2110191,跨链
49,2990244422175,2990244531404,109229,普通
50,2990244425188,2990244531407,106218,普通
51,2990244531989,2990244627377,95388,普通
52,2990244531838,2990244627384,95545,普通
53,2990244532016,2990244631058,99041,普通
54,2990244531964,2990244631063,99098,普通
55,2990244628131,2990244636592,8461,普通
56,2990244628238,2990244732396,104158,普通
57,2990244632028,2990244732403,100375,普通
58,2990244631984,2990244732408,100424,普通
59,2990244636939,2990244732412,95472,普通
60,2990244732924,2990244740170,7246,普通
61,2990244732907,2990244838029,105121,普通
62,2990244732866,2990244838034,105168,普通
63,2990244733140,2990246838038,2104898,跨链
64,2990244740659,2990244839248,98588,普通
65,2990244838568,2990244927427,88859,普通
66,2990244838864,2990246929712,2090848,跨链
67,2990244838917,2990246929718,2090800,跨链
68,2990244840757,2990246929722,2088965,跨链
69,2990244928696,2990245050073,121377,普通
70,2990244930175,2990247051472,2121296,跨链
71,2990244930349,2990245051477,121128,普通
72,2990244930540,2990245052691,122150,普通
73,2990245050403,2990247135226,2084822,跨链
74,2990245051850,2990245135233,83382,普通
75,2990245052165,2990245141262,89097,普通
76,2990245053221,2990245142390,89168,普通
77,2990245135731,2990247143571,2007840,跨链
78,2990245135775,2990247249352,2113576,跨链
79,2990245142051,2990245249358,107306,普通
80,2990245143720,2990247249362,2105641,跨链
81,2990245238556,2990245370326,131769,普通
82,2990245249747,2990245372098,122351,普通
83,2990245249946,2990245372102,122155,普通
84,2990245249998,2990245372105,122107,普通
85,2990245371625,2990245377624,5999,普通
86,2990245372460,2990245471372,98912,普通
87,2990245372570,2990245474023,101453,普通
88,2990245372824,2990247474028,2101203,跨链
89,2990245377836,2990247474033,2096196,跨链
90,2990245471897,2990245562987,91089,普通
91,2990245474297,2990245566520,92222,普通
92,2990245474332,2990245566528,92195,普通
93,2990245474424,2990247566531,2092106,跨链
94,2990245563504,2990247663204,2099700,跨链
95,2990245566855,2990245665961,99105,普通
96,2990245566902,2990245665965,99062,普通
97,2990245567076,2990245668798,101722,普通
98,2990245663709,2990245678984,15274,普通
99,2990245666361,2990245778366,112005,普通
100,2990245666387,2990245778463,112075,普通

zipf = 0.8 ctx = 0.2-----------------------------------------
=== 执行统计 ===
第一笔交易开始时间: 2990243439601 微秒
第100笔交易完成时间: 2990245778463 微秒
离第100笔交易最近的跨链交易完成时间: 2990247663204 微秒
前100笔交易总执行时间(包含跨链延迟): 4223603 微秒
前100笔交易总执行时间(不含跨链延迟): 2338862 微秒
跨链交易数量: 25
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990244755708,2990244774175,18466,普通
2,2990244755744,2990244774221,18476,普通
3,2990244755839,2990244774226,18387,普通
4,2990244755979,2990244774784,18805,普通
5,2990244774859,2990246855605,2080746,跨链
6,2990244775031,2990246861466,2086435,跨链
7,2990244775090,2990244861472,86382,普通
8,2990244775266,2990244861476,86210,普通
9,2990244856590,2990244941690,85099,普通
10,2990244862175,2990244942534,80358,普通
11,2990244862074,2990244945167,83092,普通
12,2990244862523,2990244945170,82646,普通
13,2990244942182,2990245070603,128421,普通
14,2990244943349,2990247070609,2127259,跨链
15,2990244945785,2990245070615,124829,普通
16,2990244945925,2990245070618,124692,普通
17,2990245070841,2990245150244,79403,普通
18,2990245070885,2990245150249,79364,普通
19,2990245070933,2990247150253,2079320,跨链
20,2990245071005,2990245150258,79252,普通
21,2990245150712,2990247263829,2113116,跨链
22,2990245150792,2990245263834,113042,普通
23,2990245150713,2990245263839,113126,普通
24,2990245150837,2990245263842,113005,普通
25,2990245264226,2990245375819,111593,普通
26,2990245264323,2990245380991,116668,普通
27,2990245264359,2990247381929,2117570,跨链
28,2990245264536,2990245381934,117397,普通
29,2990245375999,2990247381969,2005969,跨链
30,2990245381236,2990245478844,97608,普通
31,2990245382690,2990247478852,2096162,跨链
32,2990245382980,2990245482257,99276,普通
33,2990245383124,2990245482287,99162,普通
34,2990245479634,2990245568809,89175,普通
35,2990245479638,2990245568814,89175,普通
36,2990245483394,2990245576733,93339,普通
37,2990245483992,2990245576769,92776,普通
38,2990245569564,2990245664909,95345,普通
39,2990245569582,2990245664914,95331,普通
40,2990245577497,2990245664933,87435,普通
41,2990245577854,2990245682886,105031,普通
42,2990245666139,2990245682890,16751,普通
43,2990245666495,2990245682894,16398,普通
44,2990245667548,2990245796878,129330,普通
45,2990245683412,2990245799343,115930,普通
46,2990245683843,2990247806139,2122295,跨链
47,2990245684221,2990245806144,121923,普通
48,2990245799528,2990245806148,6619,普通
49,2990245804405,2990245900782,96377,普通
50,2990245884568,2990245900842,16274,普通
51,2990245884396,2990245904190,19794,普通
52,2990245884852,2990245968278,83426,普通
53,2990245901295,2990247968285,2066989,跨链
54,2990245902251,2990245987902,85650,普通
55,2990245968296,2990245987906,19610,普通
56,2990245968713,2990245987910,19197,普通
57,2990245969051,2990246082599,113547,普通
58,2990245988375,2990248094126,2105750,跨链
59,2990245988391,2990246094131,105740,普通
60,2990245988667,2990248094135,2105467,跨链
61,2990246083197,2990246193757,110560,普通
62,2990246094678,2990248193761,2099083,跨链
63,2990246094479,2990246193766,99287,普通
64,2990246095148,2990246218651,123503,普通
65,2990246199761,2990246218658,18896,普通
66,2990246216266,2990246341457,125190,普通
67,2990246216381,2990246341462,125080,普通
68,2990246330995,2990246341486,10490,普通
69,2990246331638,2990248349191,2017553,跨链
70,2990246341756,2990246433283,91527,普通
71,2990246342034,2990248435336,2093302,跨链
72,2990246342374,2990246435341,92966,普通
73,2990246349370,2990246435353,85982,普通
74,2990246433619,2990248526268,2092649,跨链
75,2990246435663,2990246529396,93733,普通
76,2990246435735,2990246529401,93665,普通
77,2990246435914,2990246536020,100106,普通
78,2990246526613,2990248619343,2092730,跨链
79,2990246529838,2990246619348,89510,普通
80,2990246530033,2990246635060,105027,普通
81,2990246536788,2990246635064,98275,普通
82,2990246619651,2990246635860,16208,普通
83,2990246619997,2990246732213,112215,普通
84,2990246640140,2990246735095,94954,普通
85,2990246640043,2990246735098,95054,普通
86,2990246636026,2990246735101,99075,普通
87,2990246732919,2990246826462,93542,普通
88,2990246735966,2990248840035,2104068,跨链
89,2990246736014,2990246844014,108000,普通
90,2990246736114,2990246844034,107919,普通
91,2990246826708,2990248844038,2017330,跨链
92,2990246840376,2990246947826,107450,普通
93,2990246947001,2990247036489,89487,普通
94,2990246946987,2990247038925,91938,普通
95,2990246947979,2990247038929,90950,普通
96,2990246952218,2990247038933,86715,普通
97,2990247036972,2990249125416,2088444,跨链
98,2990247039260,2990249127809,2088548,跨链
99,2990247040842,2990249127814,2086972,跨链
100,2990247040939,2990247127819,86879,普通

=== 执行统计 ===
第一笔交易开始时间: 2990244755708 微秒
第100笔交易完成时间: 2990247127819 微秒
离第100笔交易最近的跨链交易完成时间: 2990249127814 微秒
前100笔交易总执行时间(包含跨链延迟): 4372105 微秒
前100笔交易总执行时间(不含跨链延迟): 2372110 微秒
跨链交易数量: 22
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2990246154495,2990246168760,14264,普通
2,2990246154638,2990246168803,14165,普通
3,2990246154728,2990248174190,2019462,跨链
4,2990246156430,2990246278951,122521,普通
5,2990246169285,2990248279087,2109802,跨链
6,2990246169367,2990246279093,109725,普通
7,2990246175621,2990246279138,103516,普通
8,2990246279174,2990246357646,78471,普通
9,2990246279343,2990246357650,78306,普通
10,2990246284322,2990246357653,73331,普通
11,2990246284857,2990248360784,2075927,跨链
12,2990246357977,2990246458296,100318,普通
13,2990246358142,2990246458300,100158,普通
14,2990246358393,2990246458303,99909,普通
15,2990246362349,2990246458350,96000,普通
16,2990246458605,2990246463941,5335,普通
17,2990246458631,2990246564640,106008,普通
18,2990246458988,2990248570333,2111345,跨链
19,2990246460889,2990248576826,2115937,跨链
20,2990246464152,2990246580938,116786,普通
21,2990246564817,2990246580974,16157,普通
22,2990246570516,2990246580978,10461,普通
23,2990246577032,2990246681832,104800,普通
24,2990246668613,2990246686688,18074,普通
25,2990246668684,2990248788558,2119874,跨链
26,2990246668754,2990246791114,122360,普通
27,2990246682066,2990246793025,110959,普通
28,2990246686911,2990248793141,2106230,跨链
29,2990246788871,2990246795092,6220,普通
30,2990246793504,2990246880589,87085,普通
31,2990246794017,2990248884483,2090465,跨链
32,2990246804280,2990246884488,80207,普通
33,2990246795229,2990248889755,2094526,跨链
34,2990246880852,2990248970822,2089969,跨链
35,2990246884789,2990246975718,90929,普通
36,2990246884948,2990246977107,92158,普通
37,2990246890234,2990246979812,89578,普通
38,2990246971002,2990247065999,94997,普通
39,2990246976159,2990247081361,105201,普通
40,2990246979652,2990247081364,101712,普通
41,2990246980987,2990247083685,102698,普通
42,2990247066305,2990247083689,17384,普通
43,2990247081694,2990247185043,103348,普通
44,2990247081817,2990247186966,105149,普通
45,2990247083922,2990247186969,103046,普通
46,2990247087599,2990247187029,99429,普通
47,2990247185328,2990247288714,103386,普通
48,2990247187780,2990249288718,2100938,跨链
49,2990247189714,2990247288723,99008,普通
50,2990247188277,2990247292414,104136,普通
51,2990247289164,2990249375265,2086101,跨链
52,2990247289351,2990247375270,85918,普通
53,2990247290878,2990247379973,89094,普通
54,2990247292594,2990247379977,87382,普通
55,2990247375485,2990247379980,4494,普通
56,2990247380289,2990247471066,90777,普通
57,2990247380458,2990247472012,91554,普通
58,2990247380584,2990247472025,91440,普通
