0.8,0.0,2240524
0.8,0.0,2285260
0.8,0.0,2591059
0.8,0.0,2491417
0.8,0.0,2339535
0.8,0.0,2408150
0.8,0.0,2989317
0.8,0.0,3032415
0.8,0.0,2987491
0.8,0.0,2731285
0.8,0.04,3561079
0.8,0.04,4169094
0.8,0.04,3915519
0.8,0.04,4196083
0.8,0.04,4584428
0.8,0.04,4326899
0.8,0.04,4353272
0.8,0.04,4602548
0.8,0.04,5251193
0.8,0.04,4225060
0.8,0.08,4514129
0.8,0.08,3905467
0.8,0.08,4548192
0.8,0.08,4484312
0.8,0.08,4727960
0.8,0.08,4569278
0.8,0.08,4445429
0.8,0.08,5010474
0.8,0.08,3926629
0.8,0.12,4241296
0.8,0.12,4165903
0.8,0.12,4359052
0.8,0.12,4518562
0.8,0.12,4567041
0.8,0.12,4877117
0.8,0.12,4692048
0.8,0.12,5091293
0.8,0.12,4830368
0.8,0.12,5034704
0.8,0.12,4377327
0.8,0.12,3958255
0.8,0.12,4265737
0.8,0.12,4120868
0.8,0.12,4314345
0.8,0.16,4229964
0.8,0.16,4363941
0.8,0.16,3917153
0.8,0.16,4400830
0.8,0.16,4657309
0.8,0.16,4499169
0.8,0.16,4348290
0.8,0.16,4798965
0.8,0.16,5058602
0.8,0.16,5535676
0.8,0.2,4223603
0.8,0.2,4372105
0.8,0.2,4367319
0.8,0.2,4541397
0.8,0.2,4520651
0.8,0.2,4759269
0.8,0.2,5135677
0.8,0.2,5534505
0.8,0.2,5469806
0.8,0.2,5381422
1,0.0,2336389
1,0.0,2608809
1,0.0,2468111
1,0.0,2445805
1,0.0,2888121
1,0.0,3131948
1,0.0,3312482
1,0.0,3187838
1,0.0,3292610
1,0.0,3755771
1,0.04,4130490
1,0.04,4291105
1,0.04,2534396
1,0.04,4123587
1,0.04,3328182
1,0.04,4486546
1,0.04,5619958
1,0.04,5594992
1,0.04,5504026
1,0.04,4414307
1,0.08,4456151
1,0.08,4164321
1,0.08,4617026
1,0.08,4393352
1,0.08,4420050
1,0.08,4446289
1,0.08,5577555
1,0.08,3661714
1,0.08,5550024
1,0.08,5032245
1,0.08,4362471
1,0.12,4362260
1,0.12,4491063
1,0.12,4558535
1,0.12,4555886
1,0.12,5186155
1,0.12,5166720
1,0.12,5516618
1,0.12,5328473
1,0.12,5715399
1,0.12,4252412
1,0.12,4787674
1,0.16,4619809
1,0.16,4610028
1,0.16,4776896
1,0.16,4815821
1,0.16,5197769
1,0.16,5016021
1,0.16,5040159
1,0.16,5486961
1,0.16,5563777
1,0.16,5573505
1,0.2,4716943
1,0.2,4613846
1,0.2,5113896
1,0.2,5054882
1,0.2,4961654
1,0.2,4868071
1,0.2,5491372
1,0.2,5224447
1,0.2,5228175
1,0.2,5263649
1.2,0.0,2184126
1.2,0.0,2638515
1.2,0.0,2446806
1.2,0.0,2638435
1.2,0.0,2821068
1.2,0.0,3237705
1.2,0.0,3154165
1.2,0.0,3102302
1.2,0.0,3481048
1.2,0.0,3787281
1.2,0.04,3690054
1.2,0.04,4540525
1.2,0.04,3165688
1.2,0.04,4381978
1.2,0.04,3559600
1.2,0.04,4213694
1.2,0.04,4807944
1.2,0.04,4611503
1.2,0.04,4848707
1.2,0.04,3860495
1.2,0.08,4649496
1.2,0.08,4750699
1.2,0.08,3452861
1.2,0.08,4963639
1.2,0.08,5193647
1.2,0.08,5092559
1.2,0.08,4840693
1.2,0.08,5378556
1.2,0.08,4926705
1.2,0.08,5000922
1.2,0.12,4460798
1.2,0.12,4749515
1.2,0.12,4833050
1.2,0.12,4462679
1.2,0.12,5217754
1.2,0.12,5257320
1.2,0.12,5432678
1.2,0.12,5151725
1.2,0.12,5119202
1.2,0.12,5225528
1.2,0.16,4288899
1.2,0.16,4548792
1.2,0.16,4949848
1.2,0.16,4779696
1.2,0.16,4282534
1.2,0.16,4602431
1.2,0.16,5816467
1.2,0.16,5964437
1.2,0.16,5748914
1.2,0.16,5513867
1.2,0.2,4663776
1.2,0.2,4763169
1.2,0.2,4944007
1.2,0.2,4871754
1.2,0.2,5057888
1.2,0.2,5247788
1.2,0.2,5183915
1.2,0.2,5317296
1.2,0.2,4953367
1.2,0.2,4822824
