1,0.0,2216232
1,0.0,2707194
1,0.0,2993852
1,0.0,3464052
1,0.0,3412934
1,0.0,3517523
1,0.0,4240279
1,0.0,4407408
1,0.0,2376218
1,0.0,2607842
1,0.04,5932369
1,0.04,7449313
1,0.04,6762540
1,0.04,10440289
1,0.04,5107487
1,0.04,10497768
1,0.04,6478109
1,0.04,7609099
1,0.04,3436412
1,0.04,6912322
1,0.08,9999122
1,0.08,12769742
1,0.08,11594579
1,0.08,11771239
1,0.08,12701562
1,0.08,10520740
1,0.08,14548887
1,0.08,8448649
1,0.08,10813129
1,0.08,9407984
1,0.12,15627854
1,0.12,12571571
1,0.12,11986564
1,0.12,20122031
1,0.12,11717950
1,0.12,16364926
1,0.12,17614222
1,0.12,18267326
1,0.12,10697107
1,0.16,18464166
1,0.16,19834172
1,0.16,22094108
1,0.16,20465792
1,0.16,24043214
1,0.16,14606711
1,0.16,16296210
1,0.16,25941583
1,0.16,21261502
1,0.16,17347011
1,0.2,18241311
1,0.2,18304896
1,0.2,25104449
1,0.2,18371938
1,0.2,16818707
1,0.2,30851454
1,0.2,25917773
1,0.2,18044715
1,0.2,18159437
1,0.2,19262725
1.2,0,2394494
1.2,0,2471848
1.2,0,3035859
1.2,0,3754650
1.2,0,3495818
1.2,0,3454939
1.2,0,3433882
1.2,0,4547037
1.2,0,4768860
1.2,0,4361094
1.2,0.04,6694732
1.2,0.04,10052048
1.2,0.04,5238557
1.2,0.04,13836200
1.2,0.04,11413577
1.2,0.04,6243946
1.2,0.04,5986819
1.2,0.04,7355253
1.2,0.04,6094580
1.2,0.08,10257750
1.2,0.08,14097186
1.2,0.08,16120800
1.2,0.08,13106274
1.2,0.08,14188984
1.2,0.08,12704634
1.2,0.08,10495193
1.2,0.08,9612705
1.2,0.08,17310607
1.2,0.08,11826332
1.2,0.12,14895442
1.2,0.12,18213984
1.2,0.12,14992776
1.2,0.12,15775532
1.2,0.12,15772290
1.2,0.12,18140963
1.2,0.12,16069793
1.2,0.12,23907946
1.2,0.12,20858839
1.2,0.12,17086750
1.2,0.16,27181733
1.2,0.16,22895515
1.2,0.16,18625314
1.2,0.16,19316112
1.2,0.16,23185475
1.2,0.16,28433357
1.2,0.16,20705188
1.2,0.16,24110444
1.2,0.16,28884818
1.2,0.16,17318609
1.2,0.2,22680476
1.2,0.2,34550539
1.2,0.2,34383374
1.2,0.2,29569779
1.2,0.2,27430328
1.2,0.2,29455174
1.2,0.2,15893881
1.2,0.2,28542090
1.2,0.2,20714883
1.2,0.2,34290554
0.8,0.0,2353377
0.8,0.0,2680336
0.8,0.0,2943971
0.8,0.0,2915817
0.8,0.0,3087348
0.8,0.0,3270648
0.8,0.0,3676262
0.8,0.04,4680762
0.8,0.04,5713005
0.8,0.04,5840593
0.8,0.04,6558653
0.8,0.04,6611022
0.8,0.04,7358828
0.8,0.04,5535791
0.8,0.04,8194357
0.8,0.04,4369369
0.8,0.04,6222449
0.8,0.08,8882280
0.8,0.08,5375954
0.8,0.08,6588063
0.8,0.08,9191186
0.8,0.08,11877367
0.8,0.08,7159264
0.8,0.08,7513568
0.8,0.08,9063309
0.8,0.08,10861089
0.8,0.08,12380949
0.8,0.12,8762355
0.8,0.12,9703309
0.8,0.12,10801436
0.8,0.12,11349061
0.8,0.12,13237587
0.8,0.12,9983561
0.8,0.12,10915221
0.8,0.12,10088912
0.8,0.12,11647595
0.8,0.12,13661974
0.8,0.16,17275184
0.8,0.16,11101303
0.8,0.16,20309511
0.8,0.16,12662514
0.8,0.16,16438685
0.8,0.16,24527125
0.8,0.16,14676402
0.8,0.16,16444801
0.8,0.16,13909064
0.8,0.16,15485891
0.8,0.2,20989478
0.8,0.2,18086597
0.8,0.2,19541676
0.8,0.2,14958451
0.8,0.2,23068852
0.8,0.2,18968845
0.8,0.2,16986006
0.8,0.2,14686891
0.8,0.2,18228749
0.8,0.2,23124885
